,CATEGORY,COMPANY,TITLE,QUALIFICATIONS
39,Data Scientist/Data Analyst,Tela,"Data Analyst, Inventory Optimization, Distribution Strategy and Analytics "," Bachelor’s or Master’s degree in Data Analytics, Industrial Engineering, Supply Chain or Operations Research fields or relevant experience. Minimum of 2 years of experience or Masters with focus on Inventory Management/optimization domain, MRP and fulfilment systems Proficient in Advanced MS Excel, SQL and R programming is required, Python and data visualization programs such as Tableau and PowerBi are preferred. Highly proficient in automation and supply chain analytics. Strong analytical, problem-solving, and conceptual skills including the ability to express complex technical concepts in business terms. Excellent written and verbal communication, and comfortable communicating with Senior Management "
40,Data Scientist/Data Analyst,Tela,"Software Data Engineering & Analytics Internship, IT Applications Engineering (Summer 2023)","Currently working towards a BS, MS, or advanced degree in a relevant engineering program such as Computer Science, Computer Engineering, or Electrical EngineeringProficiency in one or more of the following developer skills: Python, Java, Go, C/C++, Ruby, SQL or other common industry languages Familiarity with database concepts such as MySQL, MS SQLNice to have for Data Platforms: Kafka, ETL, IoT telemetry experience, Site Reliability experienceNice to have for Data Analytics: AirFlow, Splunk, Kafka, SparkExcellent grasp of fundamental computer science concepts and ability to write well-organized codeEagerness to collaborate cross-functionally with other engineering teams while able to work independently; detail-oriented and execution focused"
41,Data Scientist/Data Analyst,Tela,Data Engineer,"* Strong experience with relational databases like SQL Server, MySQL and Vertica. NoSQL databases experience is a plus! * Strong background in data modeling, data access, and data storage techniques * Experience with design, development, and implementation of highly scalable, high-volume software systems and components, source of truth systems for different business areas, developing and maintaining web services in an agile environment * Working experience with Kafka Streaming layer * Experience in Spark Framework on both batch and real-time data processing is a plus * Experience in Big Data Integration & Analytics is a plus * Experience in Supply Chain and Logistics data is a plus"
42,Data Scientist/Data Analyst,Tela,Data Engineer,"· 5+ years of prior experience Data Engineer.· Must be proficient in SQL, Python. Automate repetitive personal tasks through Python and SQL· Experience with Tableau or any visualization tool, Data Warehousing, Data Modeling· Strong experience with relational databases like SQL Server, MySQL and Vertica. NoSQL databases experience is a plus· Experience with user-defined workflows (e.g., Airflow)· Experience with writing Kafka consumers and producers.· Experience Apache Spark Streaming and Hive is plus.· Problem solver that is action-oriented with the ability to look at problems in new ways.· Working knowledge of data management software like Airflow, or other ETL tools a plus.· Strong analytical and problem-solving ability to design an effective solution.· Ability to support multiple on-going projects in a fast-paced environment.· Strong communicational skills, organizational skills, negotiation skills, and flexibility to address competing demands.· Ability to explain Production / technical concepts and analysis implications clearly to a wide audience and be able to translate business objectives into actionable analyses.· Superior business judgement – ability to flex between big picture thinking, understand and distill complex ideas, and analyze data to drive strategic objectives.· Passion for Tesla’s products and belief in Tesla’s mission to accelerate the transition to sustainable energyExperience with bug/enhancement tracking system like JIRA a plus."
43,Data Scientist/Data Analyst,Tela,Data Engineer,"QualificationsExperience:Strong experience with relational databases like SQL Server, MySQL and Vertica. NoSQL databases experience is a plusStrong background with data modeling, data access, and data storage techniquesExperience with design, development, and implementation of highly scalable, high-volume software systems and components, source of truth systems for different business areas, developing and maintaining web services in an agile environmentWorking experience with Kafka Streaming layerExperience in Spark Framework on both batch and real-time data processing is a plusExperience in Big Data Integration & Analytics is a plusExperience in Supply Chain and Logistics data is a plusBachelor’s degree in Computer Science or related field or equivalent combination of industry related professional experience and education"
44,Data Scientist/Data Analyst,Tela,Data Engineer," * Strong experience with relational databases like SQL Server, MySQL and Vertica. NoSQL databases experience is a plus! * Strong background in data modeling, data access, and data storage techniques * Experience with design, development, and implementation of highly scalable, high-volume software systems and components, source of truth systems for different business areas, developing and maintaining web services in an agile environment * Working experience with Kafka Streaming layer * Experience in Spark Framework on both batch and real-time data processing is a plus * Experience in Big Data Integration & Analytics is a plus * Experience in Supply Chain and Logistics data is a plus"
45,Data Scientist/Data Analyst,Tela,Data Engineer,"· 5+ years of prior experience Data Engineer.· Must be proficient in SQL, Python. Automate repetitive personal tasks through Python and SQL· Experience with Tableau or any visualization tool, Data Warehousing, Data Modeling· Strong experience with relational databases like SQL Server, MySQL and Vertica. NoSQL databases experience is a plus· Experience with user-defined workflows (e.g., Airflow)· Problem solver that is action-oriented with the ability to look at problems in new ways.· Working knowledge of data management software like Airflow, or other ETL tools a plus.· Strong analytical and problem-solving ability to design an effective solution.· Ability to support multiple on-going projects in a fast-paced environment.· Strong communicational skills, organizational skills, negotiation skills, and flexibility to address competing demands.· Ability to explain Production / technical concepts and analysis implications clearly to a wide audience and be able to translate business objectives into actionable analyses.· Superior business judgement – ability to flex between big picture thinking, understand and distill complex ideas, and analyze data to drive strategic objectives.· Passion for Tesla’s products and belief in Tesla’s mission to accelerate the transition to sustainable energyExperience with bug/enhancement tracking system like JIRA a plus."
46,Data Scientist/Data Analyst,Tela,Data Engineers," * Strong experience with relational databases like SQL Server, MySQL and Vertica. NoSQL databases experience is a plus! * Strong background in data modeling, data access, and data storage techniques * Experience with design, development, and implementation of highly scalable, high-volume software systems and components, source of truth systems for different business areas, developing and maintaining web services in an agile environment * Working experience with Kafka Streaming layer * Experience in Spark Framework on both batch and real-time data processing is a plus * Experience in Big Data Integration & Analytics is a plus * Experience in Supply Chain and Logistics data is a plus "
47,Data Scientist/Data Analyst,Tela,Data Engineer,"· 2+ years of prior experience as Systems/Data/Product/Program Analyst.· Must be proficient in SQL.· Expertise in key deliverables such as Project Plans, Business Requirement Documents, Functional requirements, Use Cases, System Sequence Diagrams.· Ability to support multiple on-going projects in a fast-paced environment.· Strong analytical and problem-solving ability to design an effective solution.· Ability to explain financial/technical concepts and analysis implications clearly to a wide audience and be able to translate business objectives into actionable analyses.· Strong communicational skills, organizational skills, negotiation skills, and flexibility to address competing demands.· Working knowledge of data management software like Airflow, or other ETL tools a plus.· Experience with bug/enhancement tracking system like JIRA a plus.· 2+ years in cross-functional project management experience.· Superior business judgement – ability to flex between big picture thinking, understand and distill complex ideas, and analyze data to drive strategic objectives.· Problem solver that is action-oriented with the ability to look at problems in new ways.· Trustworthy and discreet with extremely sensitive non-public information.· Passion for Tesla’s products and belief in Tesla’s mission to accelerate the transition to sustainable energyNice to have:· Experience in project management, Jira· Experience with Tableau, Data Warehousing, Data Modeling· Capable of leading a technical team"
48,Data Scientist/Data Analyst,Tela,Data Engineer-EHS,"QualificationsExperience:Strong experience with relational databases like SQL Server, MySQL and Vertica. NoSQL databases experience is a plusStrong background with data modeling, data access, and data storage techniquesExperience with design, development, and implementation of highly scalable, high-volume software systems and components, source of truth systems for different business areas, developing and maintaining web services in an agile environmentWorking experience with Kafka Streaming layerExperience in Spark Framework on both batch and real-time data processing is a plusExperience in Big Data Integration & Analytics is a plusExperience in any one domain is a plus, Insurance, Environmental Health and Safety (EHS)Bachelor’s degree in Computer Science or related field or equivalent combination of industry related professional experience and education"
49,Data Scientist/Data Analyst,Tela,Quality Data Engineer,"Bachelor of Science in Industrial Engineering, Computer Science, other related engineering background or evidence of exceptional experience in related fields: business process analysis, process & procedural design.Minimum of 3 years of experience in a manufacturing or quality system role.Understanding of software and database design in order to work closely with a development team to translate business needs into software solutions. Preferred: Knowledge of quality system industry standards including ISO 9001, IATF 16949 and AIAG.Preferred: Certification in Lean Six SigmaPreferred: Data mining and database (e.g. MySQL) experience.Preferred: Data visualization experience (Tableau Preferred). "
50,Data Scientist/Data Analyst,Tela,Sr. Data Engineer ,"B.S. degree or higher in quantitative discipline (e.g., Computer Science, Mathematics, Physics, Electrical Engineering, Statistics, Industrial Engineering) or the equivalent in experience and evidence of exceptional ability 5+ years of work experience in data engineering or platform engineering. Extensive experience developing ETLs and using SQL and Python. Works well under pressure while collaborating and managing competing demands with tight deadlines. Experience in high volume manufacturing is a plus where automated assembly is performed and data collected via Manufacturing Execution Systems. Understanding of software and database design to work closely with a development team to translate business needs into software solutions. Preferred Qualifications: Data mining and Machine Learning experience."
51,Data Scientist/Data Analyst,Tela,Database Platform Engineer,"Expert MySQL database administration skills. Able to write and understand SQL, including complex joins and aggregations. Strong troubleshooting and proactive analytical skills. Strong Shell and/or Python and SQL scripting to automate DB related jobs. Familiarity with monitoring and alerting tools. Proven ability to work independently and as an integral member of a team. Excellent communication and documentation skills.Most projects you build will be seen / used. Your work will have a direct impact on Tesla's production systems. Excitement. Exposure to all major database technologies. Many, many opportunities for growth and learning."
52,Data Scientist/Data Analyst,Tela,Staff Datacenter Engineer ,"• Bachelors Degree• 5+ Years experience leading the engineering of mission critical datacenters• Ability to communicate clearly and effectively with peers and leaders• Familiar with Electrical, Mechanical, Thermal, Controls, and Fire & Life Safety Systems• Project management experience in any combination of construction, operations, maintenance, and project planning in complex environments• Contributing to the architecture and design (architecture, design patterns, reliability and scaling) of new and current systems• Prioritize data center projects and multiple project scopes from initiation, planning, execution, monitoring, and closeout• Work directly with global supply managers to help develop critical vendor relationships• Work directly with design and engineering teams to ensure requirements are met adequately• Identify risks and develop mitigation strategies to ensure smooth project execution and completion to safety, schedule, budget, and quality• Collaborate and build relationships across the board with people you interface and work with"
53,Data Scientist/Data Analyst,Tela,Sr Data Engineer," * Strong experience with relational databases like SQL Server, MySQL and Vertica. NoSQL databases experience is a plus! * Strong background in data modeling, data access, and data storage techniques * Experience with design, development, and implementation of highly scalable, high-volume software systems and components, source of truth systems for different business areas, developing and maintaining web services in an agile environment * Working experience with Kafka Streaming layer * Experience in Spark Framework on both batch and real-time data processing is a plus * Experience in Big Data Integration & Analytics is a plus * Experience in Supply Chain and Logistics data is a plus"
54,Data Scientist/Data Analyst,Tela,Sr Data Engineer,"Qualifications: * Strong experience with relational databases like SQL Server, MySQL and Vertica. NoSQL databases experience is a plus! * Strong background in data modeling, data access, and data storage techniques * Experience with design, development, and implementation of highly scalable, high-volume software systems and components, source of truth systems for different business areas, developing and maintaining web services in an agile environment * Working experience with Kafka Streaming layer * Experience in Spark Framework on both batch and real-time data processing is a plus * Experience in Big Data Integration & Analytics is a plus * Experience in Supply Chain and Logistics data is a plus "
55,Data Scientist/Data Analyst,Tela,Sr. Data Engineer," * Strong experience with relational databases like SQL Server, MySQL and Vertica. NoSQL databases experience is a plus! * Strong background in data modeling, data access, and data storage techniques * Experience with design, development, and implementation of highly scalable, high-volume software systems and components, source of truth systems for different business areas, developing and maintaining web services in an agile environment * Working experience with Kafka Streaming layer * Experience in Spark Framework on both batch and real-time data processing is a plus * Experience in Big Data Integration & Analytics is a plus"
56,Data Scientist/Data Analyst,Tela,Sr Data Engineer,"B.S. degree or higher in quantitative discipline (e.g., Computer Science, Mathematics, Physics, Electrical Engineering, Statistics, Industrial Engineering) or the equivalent in experience and evidence of exceptional ability 5+ years of work experience in data engineering and platform engineering Extensive experience developing software Works well under pressure while collaborating and managing competing demands with tight deadlines Experience in high volume manufacturing is a plus where automated assembly is performed and data collected via Manufacturing Execution Systems Understanding of software and database design to work closely with a development team to translate business needs into software solutions Preferred Qualifications: Data mining and database (e.g., MySQL) experience Data visualization experience (e.g., Tableau) "
57,Data Scientist/Data Analyst,Tela,"Data Engineer, Factory Software","Strong experience with relational databases, NoSQL databases experience is a plus.Strong background in data modeling, data access, and data storage techniques .Experience with design, development, and implementation of highly scalable, high-volume software systems.Developing and maintenance of web services.Experience with GoLang and React is a major plus.Experience in Manufacturing and Supply Chain data is a major plus.Bachelor’s degree or higher in CS, CE, EE or the equivalent in experience and evidence of exceptional ability."
58,Data Scientist/Data Analyst,Tela,"Data Engineer, Cell Formation","B.S. degree or higher with 2+ years of data analysis or relevant experience in chemical engineering, electrical engineering, computer science, physics, statistics, or equivalent quantitative discipline. Senior roles available for more experienced candidatesStrong knowledge of SQL and the scientific Python stack (e.g., NumPy, SciPy, pandas, matplotlib, Jupyter)Demonstrated experience with building and deploying data pipelines (e.g. Kafka, Airflow), REST APIs (e.g. FastAPI), and databases (e.g. data modeling)Experience with Git or other source control softwareStrong communication and organizational skills to translate manufacturing questions into data/software requirementsExperience with continuous integration and deployment tools (e.g. Docker, Jenkins, Kubernetes) preferredExperience with electrochemistry or high-volume manufacturing preferred"
59,Data Scientist/Data Analyst,Tela,"Data Engineer, Cell Manufacturing","What You’ll BringB.S. degree or higher in quantitative discipline (e.g., Computer Science, Mathematics, Physics, Electrical Engineering, Statistics, Industrial Engineering) or the equivalent in experience and evidence of exceptional ability2-3+ years of work experience in data engineering and platform engineeringExperience in data mining and databases (e.g., MySQL)Experience in data visualization experience (e.g., Tableau, React JS, Grafana, Matplotlib, Seaborn)Experience developing software preferably with React JSExperience with web apps and handling large volumes of dataPossess a high level of attention to detail and professionalism in report creation even under tight deadlinesBe a team player across diverse functional groupsStrong verbal and written communication skills to manage and communicateExperience in high volume manufacturing is a plus where automated assembly is performed and data collected via Manufacturing Execution Systems (MES)"
60,Data Scientist/Data Analyst,Tela,Battery SIE – Software/Data Engineer,"· Master degree in Computer Science / Software Engineering or related majors.· Experience in database design, REST API development· Familiar with web design· Familiar with data visualization, experience with web dashboard is a plus· Experienced with MySQL or MongoDB· Experience in developing OQC/IQC quality controls, metrology qualification for cell materials· Must be well versed in statistical data analysis & process capability analysis· Working knowledge of battery cell manufacturing requirements, cell performance requirements and corresponding relationship to material characteristics· Good communication and presentation skills.· Ability to travel – 10%-20%"
61,Data Scientist/Data Analyst,Tela,"Sr Data Engineer, Vision Automation ","Bachelor’s or master’s degrees in a quantitative field, engineering discipline, or equivalent in industry experience Strong experience with relational databases (such as PostgreSQL, MySQL, SQL Server, etc.), building ETL pipelines and data warehousing Familiarity with Database Administration tasks like Access Control, Backup and Recovery, Performance tuning Strong background in database design, data modeling, data access, and data storage techniques Experience with design, development, and implementation of highly scalable, high-volume software systems and components Working experience with Kafka Streaming layer Good understanding and working experience in technology development best practices (such as, Agile, etc.) and developing and maintaining web services Real world pragmatism to effectively drive improvements that get successfully implemented and add value to Tesla Excellent organizational, analytical, interpersonal, and communication skills Ability to work in a fast-paced environment and deliver excellent results "
62,Data Scientist/Data Analyst,Tela,Data Engineer  / Quality Engineering ,"Requirements · Minimum of 2-3 years of experience in a data engineering/software related capacity · Preferred: BS/MS in Management Information Systems, Computer Science, Engineering, Statistics, or another technical field · Proficient at ad-hoc analysis using SQL queries and python data analysis packages (e.g. Pandas, Numpy) · Understanding of relational database theory and proficiency in writing, understanding, and optimizing complex SQL code · Experience with Business Intelligence tools (e.g. Tableau) and real time dashboard development · Software engineering fundamentals, knowledge of data structure and algorithms · Strong communication, organizational, and analytical and problem-solving skills"
63,Data Scientist/Data Analyst,Tela,"Software Engineer, Data Engineering, Diagnostics","Minimum of 2-3 years of experience in a software/data engineering related capacityUnderstanding of relational database theory and proficiency in writing, understanding, and optimizing complex SQL codeExperience with Business Intelligence tools (eg Tableau or Superset) and real time dashboard developmentExperience with Jupyter, Pandas workflowSoftware engineering fundamentals, knowledge of data structure and algorithmsStrong communication, organizational, and analytical and problem solving skillsNice to Have Knowledge of statistical models, predictive model development (Python, R, SAS, etc), machine learning, proficiency in SparkUnderstanding of queue-based environments including Kafka or AMQP"
64,Data Scientist/Data Analyst,Tela,"Software Engineer, Data Engineering, Diagnostics","Minimum of 2-3 years of experience in a software/data engineering related capacityUnderstanding of relational database theory and proficiency in writing, understanding, and optimizing complex SQL codeExperience with Business Intelligence tools (eg Tableau or Superset) and real time dashboard development Experience with Jupyter, Pandas workflow Software engineering fundamentals, knowledge of data structure and algorithms Strong communication, organizational, and analytical and problem solving skillsNice to HaveKnowledge of statistical models, predictive model development (Python, R, SAS, etc), machine learning, proficiency in SparkUnderstanding of queue-based environments including Kafka or AMQP "
65,Data Scientist/Data Analyst,Tela,"Quality Data Engineer, Cell Formation","Requirements: · Strong knowledge of Python for building APIs (e.g. FastAPI) and data pipelines (e.g. Airflow) · Experience working with network programming concepts (e.g. REST, gRPC)· Experience with Git or other source control software· Strong communication and organizational skills to translate manufacturing questions into data/software requirementsPreferred Requirements· Experience in various data storage/streaming paradigms (e.g. SQL, Kafka)· Experience with continuous integration and deployment tools (e.g. Docker, Jenkins, Kubernetes)· Experience managing a database or data warehouse used to support critical applications· Experience with electrochemistry or high-volume manufacturing"
66,Data Scientist/Data Analyst,Tela,"Data Engineer, Cell Quality Engineering"," 1-2 years of relevant industry experience B.S/M.S. in Data Science, Data Analytics, Computer Science, Engineering (Industrial Engineering, Mechanical Engineering, Materials Science is a plus) Strong SQL, Python queries for data analytics, applied knowledge of statistical analysis (like hypothesis testing), time series analysis, working knowledge of reliability statistics such as Weibull Analysis Experience building optimal ETL data pipelines across structured and unstructured data sources Strong data visualization skills Tableau/JMP, and Python packages such as seaborn, matplotlib Working knowledge of Big Data technologies like Hadoop ecosystem (Spark, HDFS, Presto etc.) Excellent verbal and written communication skills - ability to break down complex technical topics and deliver visual technical presentations (e.g., PowerPoint) to groups of engineers, scientists, and technicians Desirable Attributes Experience to recommend statistical/analytical models based on manufacturing data and process setup changes to improve quality of product Quality control experience in test/manufacturing environment Design of experiments for process optimization "
67,Data Scientist/Data Analyst,Tela,Data Engineer- Bay Area Infrastructure," Education: BS/MS in Computer Science, Engineering, Information Technology/Systems, another related discipline or equivalent experience. Additional technical certifications are a plus 3+ years of professional experience required. Advanced SQL knowledge and in-depth RDBMS development experience Strong knowledge of Data Warehousing and Data Modeling techniques and principles A successful history of integrating source systems and delivering self-serve Business Intelligence Experience building containerized applications, data pipelines and deploying to public or private clouds, Microsoft Azure, or similar providers Experience with data pipeline and workflow management tools: Airflow (preferred), Azkaban, Luigi, etc. 1+ years in web application development, including Implementing Application Programming Interfaces (APIs), Object Oriented Programming and Design (OOP&D), Object Relational Mapping (ORM) Experience and knowledge in back-end and front-end: SQL Server, HTML, .Net, Python, REST services, JSON, Kubernetes, etc. Self-directed and comfortable supporting the data needs of cross functional teams, systems, and products in a high-pressure environment Experience analyzing and documenting business processes Passion for learning & results oriented A solid understanding of construction cost control would be a mayor advantage Experience developing with combination of Power Apps, Power Automate, Power BI, Teams, and SharePoint Online is a plus Microsoft Power Apps + Dynamics 365 Developer Certification is a plus Experience creating PowerShell scripts is a plus "
68,Data Scientist/Data Analyst,Tela,Data Engineer – Cathode Production,"Experience with relational databases like SQL Server, MySQL and/or Vertica. NoSQL databases experience is a plus! Background in data modeling, data access, and data storage techniques Experience with design, development, and implementation of highly scalable, high-volume software systems and components, source of truth systems for different business areas, developing and maintaining web services in an agile environment Backgrounds or strong interests in materials science is a plus "
69,Data Scientist/Data Analyst,Tela,Cell Data Internship (Summer 2023),"Currently working towards a BS, MS, or PhD in Chemical Engineering, Mechanical Engineering, Materials Science, Electrical Engineering, Computer Science, or equivalent Significant, demonstrated technical contributions towards past projects Programming experience with Python (preferred), MATLAB, and/or JavaScript Ability to work independently on multiple projects with complex requirements Excellent communication skills, both verbal and written"
70,Data Scientist/Data Analyst,Tela,"Data Project Manager, Autopilot AI"," Two+ years of industry experience in product, program, or project management BS or advanced degree in engineering or analytics heavy major Understanding of machine learning basics (training vs. test set, overfitting, precision/recall, etc.) Excellent work ethic, communication, and collaboration skills Ability to adapt quickly to a very fast pace environment. You like simultaneous opportunities and challenges in a rapidly evolving company Passion for the future of transportation and autonomous technologies "
71,Data Scientist/Data Analyst,Tela,"Test Data Software Engineer, Cell Engineering ","Bachelor’s degree or higher in relevant field (Data Engineering, Data Science, Computer Science, Industrial Engineering, Statistics, Mathematics, Physics,) or the equivalent in experience and evidence of exceptional ability.General knowledge of physics, engineering, and statistics principles.Advanced knowledge of MATLAB and/or Python.Strong knowledge of data structures, architectures, pipelines, and languages such as SQL.Experience and interest in data visualization techniques.Experience with web application development a plus.Ability to problem-solve and troubleshoot issues seen in real-life application.Strong verbal and written communication skills."
72,Data Scientist/Data Analyst,Tela,"Industrial Engineer, Data & Material Flow","· Industrial, manufacturing, or mechanical engineering experience with emphasis on BOM Analysis, layout and material flow optimization ( internship experience will be considered)· BS or MS Industrial Engineering, Data Analytics, Mechanical Engineering, Manufacturing Engineering and/or equivalent experience.· Experience with detailed material flow analysis to make data-driven decisions.· Understanding of material delivery methods (i.e. powered industrial equipment, automated guided vehicles, conveyor, rail-guided vehicles) and strategies (i.e. forklift-free)· Demonstrated leadership and ability to drive projects with diverse teams in a high volume manufacturing environment.· Experience quantitatively solving ambiguous design problems at a systems level.· Exemplary verbal and written communication skills.· Experience with Excel (VBA a plus).· Experience with layouts in AutoCAD.Preferred Experience· Experience with PowerBI, Tableau, SQL or other data aggregation tools"
73,Data Scientist/Data Analyst,Tela,Software Data Platforms Engineering Internship (Summer 2023),"Currently working towards a BS, MS, or advanced degree in a relevant engineering program such as Software Engineering, Computer Engineering, Electrical Engineering or Computer Science. Proficiency in Java or Python. Experience with cloud infrastructure such as AWS. DevOps/SRE abilities a huge plus. Strong programming fundamentals, particularly in data structures, concurrency, and Java. Understanding of a complex distributed system, such as Kafka, Spark, HBase or ElasticSearch is a plus. Previous experience building and optimizing highly available, scalable, distributed back-end services also a plus."
