,CATEGORY,COMPANY,TITLE,QUALIFICATIONS
23,Data Scientist/Data Analyst,Deloitte, Senior Data Scientist – Senior Solution Specialist ,"Solid understanding of the ML lifecycle and conceptsExperience with the design and implementation (building, containerizing, and deploying end to end automated data and ML pipelines) of automated cloud solutions6+ years of experience in developing algorithms using data science technologies to build analytical models.6+ years of data extraction/manipulation experience using scripts specific to AI/ML6+ years of IT experience. Minimum 2 years of relevant experience delivering AI/ML projects.6+ years of modeling experience using a variety of regression and supervised and unsupervised learning techniques.6+ years of experience in data wrangling/cleansing, statistical modeling, and programming.5+ years of experience with presentation and data analysis software such as: SAS, R, SPSS, MATLAB, Qlikview, Excel and Access.Extensive experience working in an Agile development environmentFluency in both structured and unstructured data (SQL, NOSQL)Production experience with Apache SparkHands-on experience with web APIs, CI/CD for ML, and Serverless DeploymentFamiliarity with Linux OS and Windows serversKnowledge of Docker, Jenkins, Kubernetes, and other DevOps toolsTravel up to 20% (While 20% of travel is a requirement of the role, due to COVID-19, non-essential travel has been suspended until further notice) Must live a commutable distance to one of the following cities or be willing to relocate to one of the following USDC locations: Gilbert, AZ; Lake Mary, FL; Mechanicsburg, PA.Bachelor’s degree or equivalent work experience in Statistics/Technology/Science/Engineering/Applied Mathematics or a similar quantitate analytics field.Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future."
24,Data Scientist/Data Analyst,Deloitte, Data Scientist - TS/SCI w/ Poly Clearance ," Bachelor’s degree required Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future Active TS/SCI w/ Poly security clearance required 80-100% Onsite SCIF requirement4+ years experience implementing supervised and unsupervised machine learning algorithms. 4+ years experience with data cleaning and ETL scripts. 4+ years experience executing data science methodologies using common programming/scripting languages, such as Python, Java, Scala, and R. "
25,Data Scientist/Data Analyst,Deloitte," Deloitte Consulting, US Delivery Center - Solution Summer Scholar (Data Analytics) ","Bachelor’s degree in process (with expected graduation no later than August 2024) in these or related areas of studyAnalytics, Data Science, Math/Statistics, Computer Science, Machine Learning, Other analytics related fieldsStrong academic track record (minimum GPA of 3.0)Ability to travel 0-10%, on average, based on the work you do and the clients and industries/sectors you serveMust be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the futureIf aligned to support Deloitte’s Government Public Services practice, you must be able to obtain and maintain a security clearance"
26,Data Scientist/Data Analyst,Deloitte, Life Sciences Market Access Manager ," Bachelor’s degree from accredited university with strong undergraduate academic record 6+ years of professional experience, including 4+ years Life Sciences industry and/or 1-2+ years' operating as a manager in a consulting environment Ability to lead engagements focused on multiple workstreams to solve for large, complex client challenges Ability to lead small, diverse teams, including through influence across matrix Strong oral and written communication skills, presentation skills Ability to travel up to 50%, on average, based on the work you do and the clients and industries/sectors you serve. Limited sponsorship may be available "
27,Data Scientist/Data Analyst,Deloitte, Specialist Senior - TS/SCI w/ Poly Clearance Required ," Bachelor’s degree required Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future Active TS/SCI w/ Poly security clearance required 80-100% Onsite SCIF requirement4+ years experience implementing supervised and unsupervised machine learning algorithms. 4+ years experience with data cleaning and ETL scripts. 4+ years experience executing data science methodologies using common programming/scripting languages, such as Python, Java, Scala, and R. "
28,Data Scientist/Data Analyst,Deloitte, Life Sciences Commercial Strategy Manager ,"Bachelor’s degree from accredited university with strong undergraduate academic record6+ years of professional experience, including 4+ years Life Sciences industry and/or 1-2+ years' operating as a manager in a consulting environmentAbility to lead engagements focused on multiple workstreams to solve for large, complex client challengeAbility to lead small, diverse teams, including through influence across matrixStrong oral and written communication skills, presentation skills Ability to travel up to 50%, on average, based on the work you do and the clients and industries/sectors you serve Limited sponsorship may be available"
29,Data Scientist/Data Analyst,Deloitte, Senior Consultant- TS/SCI w/ Poly Clearance Required ," Bachelor’s degree required Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future Active TS/SCI w/ Poly security clearance required 80-100% Onsite SCIF requirement4+ years experience implementing supervised and unsupervised machine learning algorithms. 4+ years experience with data cleaning and ETL scripts. 4+ years experience executing data science methodologies using common programming/scripting languages, such as Python, Java, Scala, and R. "
30,Data Scientist/Data Analyst,Deloitte," Deloitte Consulting, US Delivery Center, Government & Public Services - Solution Summer Scholar (Data Analytics) ","Bachelor’s degree in process (with expected graduation no later than August 2024) in these or related areas of studyAnalytics, Data Science, Math/Statistics, Computer Science, Machine Learning, Other analytics related fieldsStrong academic track record (minimum GPA of 3.0)Ability to travel 0-10%, on average, based on the work you do and the clients and industries/sectors you serveMust be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the futureIf aligned to support Deloitte’s Government Public Services practice, you must be able to obtain and maintain a security clearance"
31,Data Scientist/Data Analyst,Deloitte, AI & Data Architecture Specialist Master ,"6+ years experience with relevant technology consulting experience to include, enterprise-scale technical experience with cloud and hybrid infrastructures for data and analytics, architecture designs, migrations, and technology management2+ years experience with at least one of the following cloud platforms: Microsoft Azure, Amazon Web Service (AWS) and/or Google Cloud Platform (GCP)2+ years experience with large-scale application portfolios in enterprise-wide environments (including migration of on-premise workloads to the cloud)Bachelor’s DegreeExperience architecting, designing, developing and deploying enterprise solutions, based on client or business vision, which include components across the AI and Data Engineering spectrum such as Advanced Analytics, Machine Learning and Data ScienceAbility to travel up to 50% on average, based on the work you do and the clients and industries/sectors you serveLimited immigration sponsorship may be available."
32,Data Scientist/Data Analyst,Deloitte," Deloitte Consulting, US Delivery Center - Solution Specialist (Data Analytics) ","Master’s degree completed by August 2023 in these or related areas of studyAnalytics, Data Science, Mathematics, Statistics, Computer Science, Machine Learning, other analytics related fieldsStrong academic track record (minimum GPA of 3.0)Ability to travel 0-10%, on average, based on the work you do and the clients and industries/sectors you serveMust be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the futureIf aligned to support Deloitte’s Government Public Services practice, you must be able to obtain and maintain a security clearance"
33,Data Scientist/Data Analyst,Deloitte," Deloitte Consulting, US Delivery Center - Solution Analyst (Data Analytics) ","Bachelor’s degree completed by August 2023 in these or related areas of studyAnalytics, Data Science, Mathematics, Statistics, Computer Science, Machine Learning, other analytics related fieldsStrong academic track record (minimum GPA of 3.0)Ability to travel 0-10%, on average, based on the work you do and the clients and industries/sectors you serveMust be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the futureIf aligned to support Deloitte’s Government Public Services practice, you must be able to obtain and maintain a security clearance"
34,Data Scientist/Data Analyst,Deloitte, Life Sciences Commercial Strategy Sr. Manager – Market Access ," Bachelor’s degree from accredited university with strong undergraduate academic record 10+ years of professional experience, including 6+ years Life Sciences industry and/or 1-2+ years' operating as a Sr. Manager/Director in a consulting environment Ability to lead engagements focused on multiple workstreams to solve forlarge, complex client challenges Ability to lead small, diverse teams, including through influence across matrix Strong oral and written communication skills, presentation skills  Ability to travel up to 50%, on average, based on the work you do and the clients and industries/sectors you serve Limited immigration sponsorship may be available. "
35,Data Scientist/Data Analyst,Deloitte," Deloitte Consulting, US Delivery Center - Solution Specialist (Software Developer) ","Master’s degree completed by August 2023 in these or related areas of studyAnalytics, Data Science, Mathematics, Statistics, Computer Science, Machine Learning, other analytics related fieldsStrong academic track record (minimum GPA of 3.0)Ability to travel 0-10%, on average, based on the work you do and the clients and industries/sectors you serveMust be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the futureIf aligned to support Deloitte’s Government Public Services practice, you must be able to obtain and maintain a security clearance"
36,Data Scientist/Data Analyst,Deloitte," Deloitte Consulting, US Delivery Center, Government & Public Services - Solution Analyst (Data Analytics) ","Bachelor’s degree completed by August 2023 in these or related areas of studyAnalytics, Data Science, Mathematics, Statistics, Computer Science, Machine Learning, other analytics related fieldsStrong academic track record (minimum GPA of 3.0)Ability to travel 0-10%, on average, based on the work you do and the clients and industries/sectors you serveMust be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the futureIf aligned to support Deloitte’s Government Public Services practice, you must be able to obtain and maintain a security clearance"
37,Data Scientist/Data Analyst,Deloitte, Front End Developer ,"Active Government Security Clearance (Secret level or above)2+ years of professional experience2+ years of JavaScript experience, including React Framework2+ years of experience with Django or Flask and solid Python skills1+ years of experience with agile software developmentBachelors Degree in Computer Science, Mathematics, Engineering or business-related field"
38,Data Scientist/Data Analyst,Deloitte, Senior Front End Developer ,"Active Government Security Clearance (Secret level or above)5+ years of professional experience5+ years of JavaScript experience, including React Framework5+ years of experience with Django or Flask and solid Python skills4+ years of experience with agile software developmentBachelors Degree in Computer Science, Mathematics, Engineering or business-related field"
39,Data Scientist/Data Analyst,Deloitte, Data Visualization Developer – Senior Solution Specialist ,"6+ years of experience designing and building data visualizations with an understanding of the appropriate chart types to use to highlight patterns in the data.6+ years of experience quantifying, tabulating and analyzing large, complex volumes of data to transform the data into actionable insights.6+ years of experience using Tableau and other data visualization tools.6+ years of experience building data visualization dashboards.6+ years of experience with python and/or R programming.6+ years of modeling experience using a variety of regression and supervised and unsupervised learning techniques.Travel up to 20% (While 20% of travel is a requirement of the role, due to COVID-19, non-essential travel has been suspended until further notice)."
40,Data Scientist/Data Analyst,Deloitte, Lead Bioinformatics Data Scientist ," Program Analyst (Secret Clearance Required) Management Consulting | San Diego, California, United States | Strategy & Analytics Data Scientist with Polygraph Management Consulting | Rosslyn, Virginia, United States | Strategy & Analytics Full Stack Developer – Solution Specialist Management Consulting | Multiple Locations | Strategy & Analytics Cloud Data Engineer Management Consulting | Multiple Locations | Strategy & Analytics Senior Cloud Data Engineer Management Consulting | Multiple Locations | Strategy & Analytics "
41,Data Scientist/Data Analyst,Deloitte, Audit & Assurance Staff Intern - Winter 2025 ," ESG Controllership Technology Manager Audit & Accounting | Multiple Locations | Accounting & Internal Controls Deloitte Government & Public Services Risk & Financial Advisory Analyst - Business - Summer/Fall 2023 Audit & Accounting | Multiple Locations Deloitte Government & Public Services Risk & Financial Advisory Analyst - Business - Summer/Fall 2023 (California, Colorado) Audit & Accounting | Multiple Locations Deloitte Government & Public Services Risk & Financial Advisory Analyst - Business - Summer/Fall 2024 Audit & Accounting | Arlington, Virginia, United States Deloitte Government & Public Services Risk & Financial Advisory Intern - Business - Summer 2023 Audit & Accounting | Multiple Locations "
42,Data Scientist/Data Analyst,Deloitte, Audit & Assurance Staff Intern - Fall 2023 ,"Pursuing a Bachelor of Science/Business Administration of Science degree in Accounting or related fieldDefinitive plans for meeting minimum requirements for CPA eligibilityAbility to travel up to 50%, on average, based on the work you do and the clients and industries/sectors you serveThe start date for this position will be in Fall 2023"
43,Data Scientist/Data Analyst,Deloitte," Audit & Assurance Staff Full Time – Summer/Fall 2023, Winter 2024 "," ESG Controllership Technology Manager Audit & Accounting | Multiple Locations | Accounting & Internal Controls Deloitte Government & Public Services Risk & Financial Advisory Analyst - Business - Summer/Fall 2023 Audit & Accounting | Multiple Locations Deloitte Government & Public Services Risk & Financial Advisory Analyst - Business - Summer/Fall 2023 (California, Colorado) Audit & Accounting | Multiple Locations Deloitte Government & Public Services Risk & Financial Advisory Analyst - Business - Summer/Fall 2024 Audit & Accounting | Arlington, Virginia, United States Deloitte Government & Public Services Risk & Financial Advisory Intern - Business - Summer 2023 Audit & Accounting | Multiple Locations "
44,Data Scientist/Data Analyst,Deloitte, Audit & Assurance Staff Intern - Summer 2023 ,"Pursuing a Bachelor of Science/Business Administration of Science degree in Accounting or related fieldDefinitive plans for meeting minimum requirements for CPA eligibilityAbility to travel up to 50%, on average, based on the work you do and the clients and industries/sectors you serveThe start date for this position will be in Summer 2023"
45,Data Scientist/Data Analyst,Deloitte, Audit & Assurance Staff Intern - Winter 2024 ,"Pursuing a Bachelor of Science/Business Administration of Science degree in Accounting or related fieldDefinitive plans for meeting minimum requirements for CPA eligibilityStrong academic track record, minimum GPA of 3.0Travel up to 80% (While 80% of travel is a requirement of the role, due to COVID-19, non-essential travel has been suspended until further notice.)Limited immigration sponsorship may be availableThe start date for this position will be in Winter 2024"
46,Data Scientist/Data Analyst,Deloitte, GCP Cloud Analytics Data Engineer - Sr Consultant ,"3+ years of relevant technology consulting or industry experience with ability to contribute to an end-to-end architecture and solution overview using Google Cloud Platform (GCP) toolsAt least one FLC implementation using GCP toolset1+years experience with SQL and Python1+ years experience leading workstreams within complex technology engagements with resources in multiple locationsBachelor’s Degree or equivalent professional experienceAbility to travel up to 50% on average, based on the work you do and the clients and industries/sectors you serveLimited immigration sponsorship may be available"
47,Data Scientist/Data Analyst,Deloitte," Audit & Assurance Staff Intern - Winter 2025 (NY, CA, WA) "," ESG Controllership Technology Manager Audit & Accounting | Multiple Locations | Accounting & Internal Controls Deloitte Government & Public Services Risk & Financial Advisory Analyst - Business - Summer/Fall 2023 Audit & Accounting | Multiple Locations Deloitte Government & Public Services Risk & Financial Advisory Analyst - Business - Summer/Fall 2023 (California, Colorado) Audit & Accounting | Multiple Locations Deloitte Government & Public Services Risk & Financial Advisory Analyst - Business - Summer/Fall 2024 Audit & Accounting | Arlington, Virginia, United States Deloitte Government & Public Services Risk & Financial Advisory Intern - Business - Summer 2023 Audit & Accounting | Multiple Locations "
48,Data Scientist/Data Analyst,Deloitte," Azure Cloud Analytics, Senior Consultant ","3+ years of relevant technology consulting or industry experience with ability to contribute to an end-to-end architecture and solution overview using Microsoft Azure tools At least one FLC implementation using MS Azure toolset 1+ years experience with SQL and Python 1+ years experience leading workstreams within complex technology engagements with resources in multiple locations Bachelor’s Degree or equivalent professional experience Ability to travel up to 50% on average, based on the work you do and the clients and industries/sectors you serve Limited immigration sponsorship may be available "
